cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1,1,120,1,0,1,-991,0.045454545,0.006493506,0.2
0,1,60,1,1,1,-59,0.028571429,0.0,0.0
1,1,300,1,1,1,-38,0.063829787,0.010638298,0.0
1,1,0,1,1,1,-134,0.050632911,0.0,0.0
0,0,180,0,0,0,-88,0.0,0.0,0.0
0,1,0,1,1,1,-237,0.176470588,0.044117647,0.166666667
1,0,150,0,1,1,-135,0.066666667,0.0,0.5
0,0,60,0,0,0,-77,0.0,0.0,0.0
1,1,30,1,0,0,184,0.041666667,0.0,0.0
1,1,90,0,1,0,-194,0.383838384,0.050505051,0.333333333
1,1,30,1,1,1,89,0.052631579,0.052631579,0.2
1,1,330,1,1,0,-130,0.015873016,0.0,0.0
0,1,90,1,0,0,-88,0.01,0.0,0.0
1,1,150,0,1,1,7,0.040816327,0.0,0.0
0,0,0,1,0,1,-741,0.005882353,0.0,0.0
0,0,330,1,0,0,-156,0.266666667,0.066666667,1.0
1,1,180,1,1,1,-939,0.122641509,0.0,0.0
0,0,120,0,0,1,-240,0.021052632,0.0,0.0
0,0,120,0,1,1,-37,0.100719424,0.007194245,0.333333333
1,1,60,1,1,1,-250,0.076923077,0.007692308,0.0
0,0,360,1,1,1,-166,0.073170732,0.0,0.0
1,1,30,1,0,1,-226,0.03125,0.010416667,0.0
1,0,150,1,0,0,-198,0.263157895,0.026315789,0.0
0,0,30,0,0,1,-146,0.153225806,0.016129032,0.0
1,1,30,1,1,1,-212,0.559322034,0.186440678,0.714285714
1,1,0,1,1,1,-70,0.109589041,0.0,0.0
0,1,60,1,1,1,-118,0.227272727,0.0,0.75
0,1,300,1,1,1,-19,0.02484472,0.0,1.0
1,1,90,1,1,0,-197,0.064516129,0.0,0.333333333
0,0,0,1,1,1,-85,0.454545455,0.0,0.0
0,1,60,1,0,1,-252,0.0,0.0,0.0
1,1,60,1,1,0,-155,0.461038961,0.071428571,0.0
0,0,0,0,0,1,-109,0.0,0.0,0.0
0,0,90,1,1,1,-122,0.065934066,0.0,0.571428571
1,1,60,1,1,1,83,0.81097561,0.085365854,1.0
1,1,270,1,0,1,-39,0.123287671,0.04109589,0.5
1,1,180,1,1,1,-890,0.0,0.0,0.0
0,1,90,1,1,1,-63,0.010416667,0.0,0.0
0,0,60,0,1,1,-35,0.0,0.0,0.6
0,0,150,1,0,1,24,0.087912088,0.010989011,0.0
0,0,0,1,1,1,-18,0.195652174,0.054347826,1.0
1,1,150,0,0,1,-244,0.738636364,0.045454545,0.25
0,0,30,1,1,1,-999,0.568181818,0.068181818,1.0
0,0,150,1,1,1,-236,0.271186441,0.084745763,0.5
0,0,210,1,1,1,-18,0.080357143,0.0,0.0
0,0,240,1,0,1,-77,0.286290323,0.02016129,1.0
1,1,240,1,0,0,-183,0.012195122,0.012195122,0.0
0,0,120,0,0,0,-209,0.111111111,0.0,0.0
1,1,240,1,1,0,-124,0.568627451,0.098039216,0.0
0,0,0,1,1,1,-90,0.076086957,0.005434783,0.571428571
1,1,150,1,1,1,-182,0.180327869,0.008196721,0.0
1,1,0,1,0,1,-186,0.14,0.03,0.0
1,0,0,1,1,1,-251,0.318181818,0.090909091,0.6
0,1,330,0,0,1,-248,0.04040404,0.01010101,1.0
0,0,270,0,0,1,673,0.152173913,0.065217391,0.0
0,0,180,0,0,1,-197,0.0,0.0,0.0
1,1,180,0,1,1,-249,0.054545455,0.0,0.0
1,0,90,1,0,0,-209,0.013157895,0.0,0.0
0,0,90,1,0,1,-57,0.231884058,0.028985507,0.0
1,1,150,1,0,0,378,0.047619048,0.0,0.0
1,1,120,1,1,1,12,0.126436782,0.022988506,0.0
0,0,30,1,1,1,33,0.004807692,0.0,0.142857143
1,1,360,1,1,1,-229,0.031578947,0.0,0.0
1,1,120,0,1,1,-808,0.142857143,0.071428571,0.0
0,1,30,0,1,1,-65,0.136363636,0.051948052,0.0
1,1,60,0,1,1,-48,0.389830508,0.016949153,0.0
0,0,120,0,1,1,-235,0.161290323,0.0,0.0
0,0,360,0,1,0,-240,0.058823529,0.0,0.0
0,0,240,0,0,0,-187,0.021505376,0.0,0.0
1,1,0,0,0,1,61,0.142857143,0.0,0.0
1,1,90,1,1,1,-807,0.084210526,0.0,0.0
1,0,150,0,1,0,-106,0.142857143,0.0,0.0
0,0,180,1,0,1,177,0.0,0.0,1.0
0,1,30,1,1,1,176,0.105263158,0.0,0.0
1,1,120,1,1,0,-184,0.0,0.0,0.0
0,0,150,1,1,1,-137,0.147826087,0.0,0.0
0,0,30,1,1,1,-1119,0.285714286,0.0,0.0
0,0,360,0,0,1,-207,0.030927835,0.0,0.0
1,1,90,1,1,1,-968,0.038461538,0.0,0.0
0,0,240,1,0,0,-80,0.034146341,0.004878049,0.428571429
0,0,30,1,1,1,-200,0.0,0.0,0.0
0,0,60,1,1,1,-144,0.5,0.045454545,1.0
0,0,90,0,1,1,-159,0.095652174,0.026086957,0.166666667
1,1,270,1,1,1,58,0.011235955,0.011235955,0.0
0,0,180,1,1,1,-183,0.072580645,0.0,0.0
0,0,60,0,0,1,-57,0.021052632,0.0,0.0
0,0,90,1,1,1,-186,0.030927835,0.0,0.0
0,0,180,1,1,1,-765,0.013888889,0.0,0.333333333
1,1,150,1,1,1,-174,0.109090909,0.018181818,0.0
0,1,360,1,1,0,-223,0.119047619,0.011904762,0.2
0,0,330,1,1,0,-245,0.138297872,0.0,0.0
1,1,150,1,1,1,151,0.0,0.0,0.0
1,0,240,0,1,1,-243,0.298013245,0.033112583,0.2
1,1,0,1,1,1,-98,0.024096386,0.0,0.0
0,1,210,0,0,1,30,0.052631579,0.031578947,0.0
0,1,0,1,1,1,-43,0.147368421,0.0,0.0
0,0,180,0,1,0,-132,0.078947368,0.026315789,0.0
1,1,0,1,0,1,223,0.05,0.0,0.0
0,0,30,0,0,1,-25,0.018181818,0.0,0.0
1,1,210,1,1,1,-22,0.043478261,0.0,0.285714286
0,1,300,1,1,1,128,0.0,0.0,0.0
0,0,330,0,1,0,-216,0.0,0.0,0.0
0,0,270,1,1,0,114,0.0625,0.0,0.0
1,1,0,1,0,0,1,0.482758621,0.0,0.0
1,0,120,1,0,0,-14,0.028571429,0.0,0.0
0,1,330,1,1,1,-116,0.064516129,0.021505376,0.0
0,0,180,1,0,1,153,0.0,0.0,0.0
0,0,120,1,0,1,-199,0.032258065,0.0,0.0
0,0,90,0,0,1,-232,0.076190476,0.0,0.0
1,1,270,1,1,1,-740,0.051020408,0.081632653,0.285714286
1,1,240,0,1,1,-45,0.019417476,0.0,0.0
0,0,60,1,1,1,18,0.421052632,0.052631579,0.25
0,0,330,1,1,1,-233,0.043478261,0.010869565,0.0
0,1,330,1,1,1,-242,0.020408163,0.0,0.0
1,1,210,1,1,1,-196,0.156398104,0.023696682,0.142857143
1,1,300,0,0,1,-229,0.076923077,0.015384615,0.0
1,1,330,1,1,0,-231,0.769230769,0.115384615,0.333333333
1,1,330,1,1,1,7,0.015037594,0.0,1.0
1,1,210,0,1,1,-147,0.164835165,0.021978022,0.0
1,0,270,1,1,1,-6,0.08045977,0.0,0.0
1,1,0,1,1,1,-155,0.507692308,0.153846154,0.444444444
1,1,60,1,0,1,16,0.0,0.0,0.0
0,0,270,1,1,1,-186,0.056910569,0.016260163,0.0
1,1,360,1,1,1,-215,0.01980198,0.0,0.0
0,1,270,0,1,1,-58,0.269230769,0.038461538,0.0
0,1,360,1,1,1,-192,0.07,0.0,1.0
0,0,240,1,1,1,-4,0.0,0.0,0.0
0,0,90,0,1,1,-100,0.073529412,0.0,0.0
0,0,270,1,1,1,-238,0.011111111,0.0,0.0
0,0,180,1,0,1,-224,0.051470588,0.0,0.0
0,0,120,1,1,1,-224,0.019047619,0.0,0.0
0,0,330,0,1,1,-213,0.010638298,0.0,0.0
0,0,180,1,0,1,-151,0.0,0.0,0.0
0,1,240,0,0,1,-203,0.0,0.0,0.0
0,0,240,1,0,0,-40,0.0,0.0,0.0
1,1,300,1,1,0,-243,0.020833333,0.0,0.0
0,0,180,0,0,1,-222,0.707070707,0.101010101,0.125
1,1,120,1,1,1,-37,0.513513514,0.081081081,0.6
1,1,180,1,1,1,39,0.0,0.0,0.0
0,0,180,0,1,1,-224,0.0,0.0,0.0
0,1,90,1,0,1,39,0.337837838,0.0,0.0
0,0,360,0,1,1,-167,0.27173913,0.054347826,0.0
0,0,150,0,1,1,-162,0.268292683,0.0,0.0
0,1,180,1,1,0,-137,0.117870722,0.015209125,0.0
1,1,90,1,1,0,-144,0.206896552,0.172413793,1.0
0,1,330,1,1,0,-125,0.153846154,0.038461538,0.0
0,0,180,1,1,0,-40,0.179775281,0.02247191,0.0
1,1,330,1,1,1,20,0.12244898,0.020408163,0.333333333
0,0,90,1,1,1,-51,0.0,0.0,0.0
1,1,90,1,1,0,-40,0.074468085,0.0,0.0
0,0,210,1,1,0,-233,0.0,0.0,0.0
0,0,180,1,0,1,-250,0.014925373,0.0,0.0
1,0,0,1,1,1,-236,0.090909091,0.0,0.0
1,1,210,1,1,1,-183,0.191489362,0.021276596,0.0
0,0,330,0,0,1,-225,0.016666667,0.0,0.0
0,1,30,1,1,1,132,0.977777778,0.022222222,0.0
1,1,0,1,1,1,27,0.029411765,0.0,0.0
0,0,210,1,0,1,-1022,0.557377049,0.06557377,0.0
1,1,300,0,1,1,-227,0.454545455,0.181818182,0.0
1,1,330,1,0,1,-241,0.167664671,0.047904192,0.0
1,1,0,1,1,1,-41,0.16091954,0.022988506,0.0
0,0,300,1,0,1,-221,0.095890411,0.01369863,0.4
0,0,180,0,1,1,8,0.103092784,0.0,0.0
0,0,210,1,0,1,-171,0.591549296,0.042253521,0.75
1,1,210,0,1,1,-237,0.072164948,0.0,0.0
0,0,210,1,1,1,67,0.051724138,0.0,0.0
1,1,0,1,0,1,76,0.142857143,0.071428571,0.166666667
0,0,120,0,1,1,-59,0.04494382,0.0,0.0
0,1,300,1,1,1,-149,0.0,0.0,0.0
0,1,0,1,1,0,-171,0.0,0.0,0.0
1,0,330,0,1,0,-210,0.84,0.04,0.0
0,0,30,1,1,1,-48,0.083769634,0.005235602,0.166666667
1,1,240,0,0,1,-244,0.094736842,0.010526316,0.25
1,1,120,0,0,1,28,0.0,0.0,0.0
1,0,360,0,1,1,-130,0.0,0.0,0.0
1,1,90,1,1,1,8,0.0,0.0,0.0
1,1,120,1,1,1,-154,0.666666667,0.481481481,0.8
0,0,60,0,1,1,-135,0.986842105,0.671052632,1.0
0,1,300,0,0,1,-218,0.142857143,0.025974026,0.0
0,0,90,1,1,1,-77,0.04587156,0.0,0.75
0,0,90,0,1,1,-840,0.125,0.0,0.0
0,0,300,0,1,1,-211,0.021505376,0.0,0.0
0,0,360,1,0,0,-192,0.3125,0.0,0.0
0,0,0,0,1,1,-53,0.38372093,0.069767442,0.0
1,1,30,1,1,1,-228,0.1,0.066666667,0.0
1,1,180,1,1,1,-229,0.203389831,0.050847458,0.25
1,1,330,0,1,1,-208,0.0,0.0,0.4
0,0,270,0,1,1,-237,0.008130081,0.0,0.0
0,0,180,0,0,1,-54,0.0,0.0,0.0
0,0,270,1,0,1,-61,0.052401747,0.008733624,0.0
1,1,330,1,1,1,-985,0.268656716,0.0,0.0
0,0,60,0,1,1,-63,0.010989011,0.0,0.0
1,1,90,0,1,1,19,0.0,0.0,0.0
0,1,30,1,0,1,-206,0.053763441,0.010752688,0.0
1,1,60,0,1,1,50,0.041666667,0.041666667,0.0
0,0,60,1,1,1,-123,0.168421053,0.010526316,0.0
1,1,180,1,1,0,-182,0.609375,0.0625,0.0
1,1,330,1,1,1,-200,0.071428571,0.006493506,0.0
0,0,120,1,0,1,-95,0.126865672,0.007462687,0.333333333
0,0,270,0,1,1,-105,0.094736842,0.010526316,0.0
0,1,120,1,0,1,-142,0.04,0.01,0.0
0,0,90,1,1,1,-225,0.025,0.0,0.0
1,1,360,0,0,0,-159,0.0,0.0,0.0
0,0,300,1,1,0,-225,0.027027027,0.0,0.0
0,0,270,1,0,0,-226,0.452631579,0.063157895,0.142857143
1,1,0,1,0,0,-127,0.028301887,0.009433962,0.0
0,0,30,0,0,0,-54,0.010752688,0.0,0.0
0,0,270,0,0,0,-83,0.191919192,0.0,0.111111111
0,0,300,1,1,0,-71,0.0,0.0,0.0
0,0,300,1,1,0,-228,0.0,0.0,1.0
0,0,60,0,1,1,-241,0.083333333,0.0,0.0
0,0,120,1,0,1,-154,0.510638298,0.0,0.0
1,1,120,1,1,1,26,0.3,0.05,0.833333333
0,0,180,0,1,1,-250,0.038461538,0.0,0.0
0,0,0,0,1,1,2,0.019480519,0.0,0.0
0,1,30,0,1,1,-932,0.516129032,0.193548387,0.0
1,1,180,1,0,1,96,0.34375,0.09375,0.142857143
1,1,300,1,1,0,-189,0.222222222,0.011111111,0.0
1,1,60,0,1,1,-239,0.0,0.0,0.0
1,1,0,1,1,1,-205,0.0,0.0,0.0
0,0,270,1,1,1,-240,0.013888889,0.0,0.0
1,1,330,0,1,1,-203,0.087912088,0.0,0.0
0,0,30,0,0,1,91,0.076923077,0.0,0.0
1,0,270,1,0,1,-1091,0.084507042,0.028169014,0.0
0,0,270,1,1,1,-249,0.081081081,0.0,0.0
0,1,180,1,0,1,-157,0.0,0.0,0.0
0,0,360,1,1,1,-158,0.034090909,0.011363636,0.0
1,1,90,0,0,1,-134,0.094736842,0.0,0.0
1,1,180,1,1,1,9,0.393939394,0.151515152,1.0
0,0,150,1,1,1,-17,0.492537313,0.059701493,0.0
1,1,300,1,1,1,-212,0.014084507,0.0,0.0
0,0,330,0,0,1,-247,0.018181818,0.0,0.5
1,1,300,1,0,1,-2769,0.0,0.0,0.0
0,0,270,0,1,1,-238,0.426966292,0.056179775,0.0
0,1,210,1,1,1,-904,0.470588235,0.141176471,0.8
1,1,330,1,1,0,-192,0.465517241,0.0,0.0
0,0,330,0,1,0,-202,0.041666667,0.0,0.0
1,1,300,1,1,0,-211,0.084210526,0.031578947,1.0
0,1,300,1,1,0,-221,0.021505376,0.0,0.0
1,1,240,0,1,1,-191,0.181818182,0.0,0.5
1,1,330,0,1,1,-171,0.173913043,0.0,0.0
1,1,0,1,1,1,2,0.0,0.0,0.0
1,1,90,1,1,1,91,0.47,0.02,0.428571429
0,0,150,0,1,0,-112,0.0,0.0,0.0
1,1,30,1,1,1,-246,0.682926829,0.097560976,0.666666667
1,1,300,0,0,1,-224,0.0,0.0,0.0
1,1,90,1,1,1,-126,0.162790698,0.007751938,1.0
0,0,180,1,1,1,-24,0.296703297,0.0,0.0
1,0,360,1,0,1,32,0.0,0.0,0.0
0,0,330,0,0,1,-48,0.0,0.038461538,0.5
1,1,240,1,1,1,-246,0.162162162,0.027027027,1.0
1,1,330,0,1,1,-195,0.056179775,0.0,0.0
1,1,180,1,1,1,196,0.192771084,0.0,0.0
0,0,270,1,1,1,-228,0.0,0.0,0.0
1,1,150,0,1,0,105,0.06557377,0.016393443,0.666666667
0,1,60,1,1,1,-245,0.20212766,0.0,1.0
0,0,90,0,0,1,-241,0.211382114,0.008130081,0.0
0,0,300,1,1,1,-151,0.108108108,0.013513514,0.0
1,1,210,0,0,0,-129,0.122807018,0.026315789,0.125
0,1,300,0,1,0,-200,0.247311828,0.0,0.0
0,1,150,1,1,1,-92,0.156862745,0.019607843,0.0
0,0,300,1,1,0,-189,0.276595745,0.021276596,0.0
1,1,30,1,1,1,-30,0.869565217,0.173913043,0.0
0,0,60,0,1,1,-1060,0.137931034,0.034482759,0.0
0,0,330,0,0,1,-69,0.020833333,0.0,0.0
0,0,120,0,0,1,-235,0.0,0.0,0.0
0,0,60,1,1,1,29,0.307017544,0.035087719,0.833333333
0,0,240,1,1,1,-231,0.006944444,0.0,0.0
0,0,0,0,0,1,-187,0.15,0.0,0.0
0,1,240,1,1,1,-13,0.304964539,0.021276596,0.0
0,1,210,1,0,1,112,0.064516129,0.0,1.0
0,0,60,1,1,1,-47,0.0,0.0,0.0
0,0,150,1,1,1,-246,0.552238806,0.044776119,0.0
0,0,0,0,1,1,51,0.03539823,0.0,0.0
0,0,240,0,0,1,-65,0.019230769,0.0,0.0
0,1,180,1,0,0,-204,0.0,0.0,1.0
0,0,360,0,1,0,-146,0.76,0.04,0.0
0,0,300,0,1,0,-202,0.206185567,0.030927835,1.0
1,1,330,1,0,0,-187,0.277777778,0.083333333,0.0
1,1,240,1,1,0,-228,0.077669903,0.009708738,0.0
1,1,90,1,0,1,2,0.305555556,0.027777778,0.0
1,0,360,0,1,1,-121,0.0,0.0,0.0
1,0,150,1,1,1,-1053,0.456790123,0.098765432,0.25
0,0,270,0,0,1,-203,0.052631579,0.010526316,0.0
0,0,330,0,0,1,-175,0.021978022,0.0,0.0
0,0,240,0,1,1,-216,0.120481928,0.024096386,0.0
1,1,210,1,1,1,20,0.0,0.0,0.0
0,1,240,0,1,1,-40,0.0,0.0,0.0
1,1,270,1,1,1,-250,0.036585366,0.0,0.25
1,1,0,1,1,1,-218,0.482352941,0.129411765,1.0
0,1,0,1,1,1,-120,0.037974684,0.012658228,0.0
0,1,360,1,1,1,-129,0.050505051,0.0,1.0
1,1,300,1,1,1,-60,0.024390244,0.0,0.0
0,0,180,0,1,1,-234,0.01369863,0.0,0.166666667
0,0,60,1,1,1,-40,0.24137931,0.0,0.0
1,1,30,1,1,1,-64,0.010309278,0.0,0.0
1,1,30,1,1,1,-14,0.020833333,0.0,0.0
0,0,270,1,1,1,-235,0.010526316,0.0,0.0
0,0,270,1,1,1,-193,0.0,0.0,0.0
0,0,300,1,0,1,-1027,0.329113924,0.012658228,0.0
1,1,90,1,1,1,-75,0.5,0.0,0.0
1,1,300,1,0,1,-51,0.021276596,0.010638298,0.0
0,0,300,0,0,1,-13,0.010869565,0.0,0.0
1,1,180,0,0,1,-34,0.140625,0.0234375,0.0
0,0,90,0,1,1,-253,0.153846154,0.0,0.0
0,0,330,1,1,1,-212,0.011976048,0.0,0.111111111
1,1,330,1,1,0,-144,0.556818182,0.045454545,0.0
0,0,330,0,1,0,-185,0.011049724,0.0,0.714285714
0,0,300,1,0,0,-175,0.586206897,0.022988506,0.0
0,1,180,1,0,1,-44,0.068181818,0.011363636,0.333333333
1,1,330,0,0,0,-149,0.147368421,0.031578947,0.0
1,1,240,1,1,0,-237,0.125,0.010416667,0.0
0,0,360,0,1,0,-153,0.072916667,0.0,0.0
0,0,210,0,0,1,-253,0.1,0.0,0.0
0,0,360,0,0,0,-127,0.285714286,0.071428571,0.0
0,0,210,0,1,0,-114,0.066666667,0.0,0.0
0,0,150,0,0,0,-175,0.310344828,0.137931034,0.571428571
1,0,270,0,0,1,444,0.606557377,0.06557377,0.5
0,0,300,1,0,1,-698,0.080357143,0.0,0.0
1,1,330,1,0,0,-177,0.333333333,0.041666667,0.0
1,1,330,1,1,0,-206,0.147435897,0.019230769,1.0
0,0,60,0,1,1,-244,0.545454545,0.090909091,0.0
0,0,300,0,0,1,-182,0.0,0.0,0.0
0,0,30,0,1,1,-171,0.041666667,0.0,0.0
0,0,270,1,1,1,-11,0.0,0.0,0.0
1,1,270,1,1,1,139,0.121212121,0.0,0.0
1,1,180,1,0,1,35,0.869565217,0.130434783,0.166666667
0,0,150,1,0,1,-63,0.103448276,0.0,0.666666667
0,0,270,1,0,1,97,0.571428571,0.142857143,0.166666667
0,0,30,1,1,1,-27,0.027027027,0.0,0.0
0,0,270,0,0,1,-110,0.078947368,0.013157895,0.0
0,0,120,0,1,1,-246,0.061946903,0.0,0.0
0,0,60,0,0,1,11,0.0,0.0,0.0
1,0,300,0,1,1,-182,0.230769231,0.051282051,1.0
1,1,270,1,1,1,-851,0.25433526,0.034682081,0.0
0,0,270,1,0,1,-209,0.031914894,0.0,0.0
0,1,240,1,1,1,-211,0.010204082,0.010204082,1.0
1,1,300,1,0,1,-75,0.75,0.5,1.0
0,0,300,1,0,0,-175,0.01,0.0,0.0
0,1,330,1,1,0,-178,0.134020619,0.0,0.0
0,0,210,1,0,1,57,0.157894737,0.031578947,0.285714286
1,1,270,0,1,1,-200,0.315789474,0.026315789,0.0
0,0,240,1,0,1,-241,0.0,0.0,0.0
0,1,270,1,1,1,-225,0.0,0.0,0.333333333
0,0,240,1,0,1,-231,0.25,0.055555556,0.0
0,1,150,0,0,1,-49,0.008849558,0.0,0.0
0,0,150,1,0,1,97,0.0625,0.020833333,0.153846154
0,0,330,0,1,1,199,0.024,0.0,0.166666667
0,1,240,1,0,1,-246,0.010638298,0.0,0.0
1,1,240,0,0,1,108,0.084210526,0.0,0.0
0,0,300,1,0,1,-173,0.075,0.0125,0.0
1,1,150,1,0,1,-172,0.608695652,0.086956522,0.428571429
0,0,240,1,0,1,-235,0.05,0.0,0.0
0,0,240,1,0,1,-229,0.054054054,0.0,0.0
0,1,210,1,0,1,15,0.039370079,0.0,0.0
1,1,120,1,1,1,-232,0.191919192,0.0,0.0
0,0,330,1,0,1,-168,0.030927835,0.0,0.0
0,0,90,0,0,1,-237,0.043478261,0.0,0.0
1,1,30,1,1,1,-248,0.166666667,0.066666667,0.0
1,1,210,1,1,1,-244,0.215053763,0.010752688,0.0
1,1,30,1,1,1,-248,0.894736842,0.157894737,0.6
1,1,240,1,1,1,-209,0.326666667,0.06,0.125
1,1,60,1,1,1,-125,0.514285714,0.057142857,0.0
0,1,120,0,1,1,-241,0.170731707,0.024390244,0.230769231
1,1,300,1,1,1,-193,0.369565217,0.02173913,1.0
1,1,0,0,1,1,-85,0.742857143,0.2,0.142857143
1,1,300,1,0,0,-150,0.403225806,0.064516129,1.0
1,1,60,1,1,0,-148,0.569230769,0.061538462,0.0
1,1,60,1,1,1,-189,0.009174312,0.009174312,0.5
1,1,240,1,1,1,-69,0.0,0.0,1.0
1,1,270,0,1,1,4,0.5,0.0,0.0
0,1,240,1,1,1,-213,0.12,0.0,0.0
0,1,300,0,0,1,-183,0.085714286,0.0,0.0
0,1,90,0,1,0,21,0.095238095,0.0,0.0
1,1,210,0,1,1,-51,0.333333333,0.041666667,0.0
1,1,360,0,0,0,336,0.5,0.1,0.0
1,1,120,0,0,0,-56,0.0125,0.0125,0.5
1,1,150,0,1,1,49,0.025,0.0,0.5
1,1,90,0,1,0,79,0.033898305,0.0,0.125
0,0,60,1,1,0,846,0.073170732,0.0,0.666666667
0,0,150,0,0,0,-218,0.069767442,0.023255814,0.0
0,0,90,1,1,1,-232,0.142857143,0.057142857,0.0
1,1,120,0,0,1,39,0.305555556,0.083333333,0.0
0,0,240,0,1,1,-249,0.043956044,0.0,0.0
0,0,90,0,1,1,16,0.013368984,0.002673797,0.0
1,0,90,1,1,1,-159,0.314285714,0.057142857,0.0
0,0,30,0,0,1,-42,0.009009009,0.009009009,0.0
1,1,270,1,0,1,-168,0.051948052,0.025974026,0.0
0,0,300,0,0,1,-173,0.193181818,0.0,0.0
1,1,330,1,0,1,-149,0.101265823,0.012658228,0.0
1,1,240,1,1,1,-93,0.619047619,0.0,0.0
1,1,240,1,1,1,-244,0.027027027,0.0,0.0
1,1,270,1,0,1,-211,0.088353414,0.020080321,1.0
0,1,240,1,1,1,-231,0.021052632,0.0,0.0
1,1,330,1,1,1,-60,0.0,0.0,0.0
1,1,360,0,1,1,-107,0.048780488,0.0,1.0
0,0,270,0,1,1,-202,0.078651685,0.0,0.0
0,0,30,0,1,1,-227,0.063829787,0.0,0.0
0,1,210,1,1,1,-712,0.0,0.0,0.0
1,1,0,1,1,1,-76,0.260869565,0.010869565,0.142857143
0,0,360,1,0,1,-125,0.010526316,0.0,0.0
0,0,150,1,1,1,-211,0.0,0.0,0.0
0,0,330,1,0,1,135,0.5,0.5,0.0
0,0,300,1,0,0,-228,0.891304348,0.130434783,0.0
1,1,0,1,1,1,-149,0.020833333,0.0,0.333333333
0,0,240,1,1,0,-201,0.090909091,0.011363636,0.0
0,0,30,0,1,0,-229,0.083333333,0.0,0.0
0,0,360,1,0,0,-113,0.142857143,0.0,0.0
0,0,300,0,0,1,-163,0.011111111,0.011111111,0.0
0,0,210,1,1,1,-697,0.066666667,0.022222222,0.0
0,0,120,1,1,1,-120,0.0,0.0,0.0
0,0,120,1,0,1,-32,0.0,0.0,0.0
1,1,240,0,1,1,-200,0.021978022,0.0,0.0
0,0,240,1,1,1,-138,0.022222222,0.0,0.0
1,1,120,1,1,1,-126,0.4,0.033333333,0.0
1,1,0,1,1,1,-125,0.031914894,0.0,0.0
0,0,270,1,1,1,-188,0.0,0.0,0.0
0,0,0,0,0,1,-236,0.137931034,0.034482759,0.0
1,1,270,0,1,1,-201,0.141304348,0.02173913,0.0
0,1,270,1,1,1,14,0.0,0.0,0.0
0,1,60,1,1,1,-1038,0.133333333,0.066666667,0.0
0,1,360,0,1,1,-100,0.111111111,0.111111111,0.0
1,1,210,0,1,1,-248,0.009803922,0.0,0.285714286
1,0,0,0,0,1,-238,0.4,0.0,0.0
1,1,120,0,0,1,-53,1.0,1.0,0.0
0,0,240,1,1,1,-218,0.020408163,0.0,0.0
1,1,240,1,1,1,-218,0.142857143,0.071428571,0.0
0,0,300,1,0,1,-153,0.0,0.0,1.0
1,1,210,1,1,1,-231,0.054054054,0.013513514,0.0
0,0,270,0,0,1,-152,0.131868132,0.032967033,0.0
1,1,210,1,1,1,-242,0.133333333,0.013333333,0.0
0,1,240,1,1,0,-244,0.073684211,0.0,0.0
0,1,360,0,0,1,-163,0.103092784,0.0,0.2
0,0,60,0,0,0,-177,0.088495575,0.008849558,0.0
0,0,210,0,1,0,-244,0.0,0.0,0.0
1,1,210,1,1,0,-231,0.11827957,0.0,0.0
1,1,120,1,1,1,27,0.127272727,0.054545455,0.142857143
1,1,330,1,1,0,-131,0.255319149,0.031914894,0.333333333
0,0,0,0,1,1,-145,0.0,0.0,0.0
0,0,300,1,1,0,-144,0.01,0.0,0.0
0,0,60,0,1,1,-222,0.324324324,0.054054054,0.0
1,1,360,1,1,0,-80,0.384615385,0.0,0.0
0,1,240,1,1,0,-239,0.071428571,0.0,0.0
0,1,240,1,1,0,-155,0.170212766,0.021276596,1.0
0,0,270,1,1,0,-173,0.169491525,0.033898305,0.0
0,1,30,1,1,1,-91,0.102040816,0.020408163,0.25
1,1,90,1,1,1,-124,0.245901639,0.114754098,0.5
0,0,150,1,1,1,-17,0.0,0.013157895,0.0
0,1,270,1,1,0,172,0.0,0.0,0.0
0,1,330,1,1,0,-138,0.657894737,0.105263158,0.6
1,0,330,0,1,1,-115,0.0,0.0,1.0
0,1,120,1,1,1,-624,0.126436782,0.034482759,0.0
1,1,210,0,0,1,-223,0.055555556,0.0,1.0
0,1,300,1,1,0,-139,0.0,0.0,0.0
1,1,330,1,1,1,76,0.0,0.0,0.0
1,0,270,1,1,0,-237,0.196428571,0.035714286,0.0
1,1,60,1,1,0,-146,0.072916667,0.0,0.0
1,1,240,1,0,1,-86,0.044776119,0.0,0.0
0,0,270,1,1,1,-169,0.172413793,0.034482759,0.0
0,1,240,0,1,1,-231,0.086956522,0.02173913,0.0
0,0,30,0,1,1,-84,0.541666667,0.013888889,1.0
1,1,210,0,0,1,3,0.777777778,0.111111111,0.166666667
1,1,30,1,0,1,-147,0.0,0.0,0.0
0,1,240,1,0,1,-205,0.028301887,0.018867925,0.0
0,0,210,1,1,1,-226,0.818181818,0.016528926,0.0
0,0,210,1,1,1,-226,0.818181818,0.016528926,0.0
1,1,240,1,1,1,-208,0.227272727,0.075757576,1.0
0,0,270,1,0,1,-174,0.052631579,0.0,0.0
1,1,240,1,1,0,-197,0.0,0.0,0.0
0,0,180,0,1,1,-253,0.330708661,0.05511811,0.25
0,0,270,0,1,0,-170,0.166666667,0.010416667,1.0
0,0,180,0,0,1,7,0.031578947,0.0,0.0
0,0,360,1,0,1,-1254,0.083333333,0.013888889,0.25
